Id,SalePrice
2109,111880.8324
2110,128240.9831
2111,147525.4042
2112,140442.0114
2113,117373.4556
2114,120724.327
2115,168148.5134
2116,118901.522
2117,152747.8209
2118,118375.2721
2119,111018.9812
2120,118503.2174
2121,91429.79424
2122,106227.992
2123,82535.21301
2124,186425.6058
2125,122124.2872
2126,164297.365
2127,167506.3358
2128,157908.0018
2129,110106.0284
2130,139856.3086
2131,148639.381
2132,124598.9131
2133,136145.8147
2134,123368.1624
2135,107460.5625
2136,81997.12206
2137,123782.702
2138,131114.4778
2139,146910.2605
2140,141661.0197
2141,135047.3761
2142,124555.7386
2143,140669.8052
2144,138109.8773
2145,133163.9364
2146,146676.1756
2147,158583.877
2148,143618.5464
2149,160267.4078
2150,215782.133
2151,125010.076
2152,181820.5501
2153,156088.8723
2154,107609.8273
2155,130512.601
2156,242649.2207
2157,231998.394
2158,229776.0671
2159,216693.6875
2160,169251.8695
2161,245471.4633
2162,382854.7537
2163,339076.5138
2164,237044.2799
2165,177512.0058
2166,150615.4704
2167,204639.2264
2168,189119.2073
2169,201296.2515
2170,217001.2142
2171,144335.0554
2172,145090.3702
2173,142526.1132
2174,230411.5277
2175,271574.6565
2176,312539.6344
2177,239827.2675
2178,191057.4467
2179,137898.0269
2180,196449.1363
2181,192050.8723
2182,227177.3689
2183,199873.1998
2184,125259.8852
2185,116239.1606
2186,154109.1704
2187,153513.563
2188,162280.9357
2189,228434.8061
2190,81367.03673
2191,86671.51147
2192,97812.83522
2193,100275.2653
2194,108228.0789
2195,118697.1068
2196,102899.9186
2197,113481.7995
2198,164995.7296
2199,161644.4412
2200,126522.4045
2201,137631.149
2202,168096.3973
2203,148682.0326
2204,163781.3663
2205,110123.6499
2206,126282.8581
2207,168657.1768
2208,235550.5522
2209,186885.509
2210,123776.4748
2211,125911.369
2212,123057.3628
2213,114488.6918
2214,143161.0119
2215,99983.83477
2216,136154.1685
2217,84259.03055
2218,94330.41945
2219,83171.73473
2220,90619.3834
2221,376209.9757
2222,282849.831
2223,273811.12
2224,213958.7957
2225,126587.3442
2226,187046.5818
2227,199554.6001
2228,281573.937
2229,215379.3319
2230,142354.8279
2231,240101.57
2232,175991.8549
2233,183726.9786
2234,234740.9902
2235,189209.1214
2236,258215.1542
2237,359599.4484
2238,210117.6233
2239,143966.3536
2240,162615.5587
2241,166162.9486
2242,129885.54
2243,124062.8693
2244,90296.92669
2245,85426.3853
2246,143706.9633
2247,112652.7708
2248,124993.7607
2249,128196.8112
2250,140217.0589
2251,114693.946
2252,175833.2678
2253,156154.9983
2254,176524.7663
2255,189120.9324
2256,181233.386
2257,208276.2527
2258,184213.6573
2259,182638.7338
2260,139160.1722
2261,208832.2823
2262,218329.518
2263,345707.6628
2264,395510.4828
2265,178761.5085
2266,267341.3606
2267,372697.3939
2268,340402.2503
2269,148915.1859
2270,177940.3001
2271,226482.4791
2272,181134.9703
2273,161798.7666
2274,177292.8069
2275,157704.1725
2276,180991.4829
2277,178894.7789
2278,136250.1102
2279,117184.4363
2280,115558.1543
2281,168647.3778
2282,173132.3729
2283,107638.8298
2284,117751.8567
2285,167996.6414
2286,125216.2239
2287,332407.4739
2288,288485.4417
2289,343019.8696
2290,404017.1121
2291,359024.0477
2292,388298.6173
2293,438751.142
2294,355485.2215
2295,436245.9589
2296,273222.7032
2297,253986.9219
2298,325281.789
2299,355581.0662
2300,334711.3378
2301,242605.9158
2302,231161.9239
2303,243351.4859
2304,253654.095
2305,181354.5291
2306,175217.3552
2307,176611.4653
2308,222570.5797
2309,290044.2444
2310,220944.3275
2311,190653.1786
2312,170249.786
2313,171134.2635
2314,162772.4223
2315,173889.6729
2316,205393.1202
2317,176880.2708
2318,174197.8255
2319,181384.0988
2320,197991.9827
2321,252419.8785
2322,201281.7406
2323,187354.9015
2324,166416.1951
2325,215497.3635
2326,159646.3229
2327,201752.4024
2328,213860.8073
2329,184303.9693
2330,188643.0364
2331,344780.332
2332,355551.2752
2333,312062.0472
2334,284380.6713
2335,218766.889
2336,354175.7545
2337,207359.2537
2338,262462.5593
2339,234789.9111
2340,384470.5769
2341,223848.151
2342,244347.0863
2343,203697.6618
2344,216112.4038
2345,248872.0622
2346,231157.5854
2347,207286.8552
2348,213490.6553
2349,173484.4908
2350,247897.3466
2351,280800.0004
2352,254876.8918
2353,264270.3634
2354,159251.721
2355,182916.3387
2356,147256.6817
2357,190679.6224
2358,181989.3276
2359,130968.5038
2360,115044.0571
2361,146085.6455
2362,250172.9657
2363,133395.9952
2364,158221.7957
2365,219264.4361
2366,219034.533
2367,235854.7631
2368,205584.3172
2369,239290.0419
2370,166958.2557
2371,164509.8788
2372,192385.4886
2373,229010.0193
2374,309631.9214
2375,227565.7338
2376,341065.5839
2377,403767.6737
2378,132671.6973
2379,214817.7388
2380,140289.5965
2381,154719.9139
2382,204842.2419
2383,218078.2863
2384,255440.6203
2385,162255.9596
2386,131988.8026
2387,131328.6551
2388,121098.0929
2389,123604.0983
2390,121157.5426
2391,141621.1947
2392,122263.9642
2393,172289.8028
2394,135328.9666
2395,217699.0378
2396,137973.9554
2397,207249.4883
2398,135765.1795
2399,61189.45974
2400,63495.23046
2401,98091.21293
2402,136114.608
2403,147452.4252
2404,136774.823
2405,146021.7457
2406,145939.6451
2407,127351.7628
2408,140701.1113
2409,123220.8496
2410,172448.3496
2411,114701.6238
2412,150713.7662
2413,126250.087
2414,128662.1859
2415,126836.4126
2416,122839.7835
2417,133770.412
2418,126895.4164
2419,122926.4282
2420,123585.5274
2421,150483.5933
2422,96344.08852
2423,132208.5411
2424,168313.7019
2425,208937.2975
2426,137029.9363
2427,147038.0251
2428,189229.3185
2429,116509.9202
2430,131980.27
2431,108981.4165
2432,128440.5472
2433,140930.0615
2434,133523.3994
2435,141387.7703
2436,105377.8683
2437,108024.2456
2438,120090.2162
2439,114791.032
2440,127345.0662
2441,111211.4927
2442,104980.6289
2443,121041.0172
2444,134516.0744
2445,89209.82229
2446,124114.3265
2447,175324.8238
2448,153784.8242
2449,107728.9337
2450,165934.3876
2451,120423.6075
2452,218051.8338
2453,92656.00227
2454,131230.8026
2455,112498.5477
2456,129671.4028
2457,115969.6601
2458,120138.9588
2459,108785.4779
2460,137743.2124
2461,112385.1727
2462,138420.6048
2463,121124.8472
2464,176054.7238
2465,123860.6658
2466,108889.8347
2467,148301.4645
2468,96415.40176
2469,103721.2813
2470,203254.0344
2471,200691.6819
2472,189151.8991
2473,113286.4099
2474,86737.28948
2475,224007.022
2476,108887.7328
2477,128893.6624
2478,154975.2286
2479,107768.8742
2480,137753.9312
2481,119082.1539
2482,133502.8448
2483,110531.9428
2484,113642.2903
2485,117449.2436
2486,154115.6603
2487,210696.7482
2488,163196.1099
2489,155073.5098
2490,148644.7437
2491,84492.58101
2492,169442.9004
2493,140377.3599
2494,155675.0745
2495,104056.7563
2496,255784.4913
2497,155471.6049
2498,99658.31852
2499,89664.07338
2500,124145.2652
2501,127280.848
2502,144259.426
2503,101747.3474
2504,174443.2343
2505,201750.3267
2506,259821.8008
2507,325483.8055
2508,260918.5218
2509,227111.285
2510,220455.3292
2511,187693.3349
2512,215330.7707
2513,196443.1701
2514,266584.4034
2515,139917.2697
2516,149859.9705
2517,132412.6842
2518,154284.3511
2519,209706.2111
2520,204662.5939
2521,199731.3514
2522,203727.7659
2523,134858.2239
2524,127009.8791
2525,147776.5319
2526,133371.0668
2527,123144.7925
2528,128483.0711
2529,131730.8844
2530,114372.0249
2531,239699.3452
2532,214700.9573
2533,199018.1584
2534,243136.9404
2535,332766.3014
2536,225211.1122
2537,227651.1859
2538,186263.0911
2539,190154.7594
2540,177531.5885
2541,178398.4008
2542,151464.4236
2543,128121.2814
2544,123498.5834
2545,135914.4728
2546,138905.0948
2547,136880.5616
2548,126873.3937
2549,145079.2274
2550,638674.4126
2551,134223.1171
2552,117573.0028
2553,84673.68078
2554,117203.377
2555,121208.8866
2556,95180.79984
2557,109710.0368
2558,135682.6325
2559,119049.9611
2560,134540.109
2561,144479.5372
2562,132501.8036
2563,148893.4485
2564,189043.0672
2565,121413.6398
2566,166888.7027
2567,122733.2928
2568,175939.6316
2569,168715.3611
2570,121323.8895
2571,177664.5991
2572,151704.1788
2573,205725.2959
2574,250831.9275
2575,128096.5531
2576,142441.1965
2577,146143.7714
2578,97388.39474
2579,78462.84128
2580,133238.671
2581,130473.9817
2582,127571.3763
2583,303435.0458
2584,157969.0253
2585,181253.1387
2586,208235.7397
2587,196182.6197
2588,158222.2697
2589,148406.9852
2590,203156.3105
2591,232181.9977
2592,231430.1917
2593,259081.8133
2594,184741.4296
2595,221381.0634
2596,330100.4503
2597,175590.6591
2598,297947.9866
2599,325591.7374
2600,159777.3354
2601,140574.1092
2602,83643.83055
2603,76882.68378
2604,85931.216
2605,74445.74763
2606,142954.3712
2607,182647.893
2608,208658.4017
2609,157149.6684
2610,122307.1686
2611,152390.6469
2612,151054.6894
2613,135562.2782
2614,122934.0061
2615,132285.1648
2616,139217.5127
2617,187270.6125
2618,176898.2673
2619,201580.6591
2620,182075.135
2621,187134.4655
2622,183052.1883
2623,202964.182
2624,281801.2846
2625,282078.6021
2626,170430.5861
2627,203138.1958
2628,431238.8106
2629,398173.9845
2630,319580.9202
2631,434443.6244
2632,383552.1464
2633,291829.974
2634,402273.411
2635,153206.6526
2636,187438.7452
2637,171328.8919
2638,243928.887
2639,176335.6068
2640,157712.6795
2641,112571.7013
2642,170945.9219
2643,110823.5193
2644,131464.3037
2645,105379.1573
2646,98354.50099
2647,106242.4192
2648,142787.0878
2649,141933.27
2650,163694.611
2651,144094.1772
2652,514964.4787
2653,255226.3511
2654,254952.916
2655,347193.2584
2656,322096.4665
2657,335084.3119
2658,295775.9694
2659,305480.0014
2660,352438.689
2661,317487.519
2662,345330.8177
2663,256557.0589
2664,281704.0699
2665,297605.7612
2666,298927.1615
2667,166389.8372
2668,182237.214
2669,178563.4165
2670,252148.6082
2671,190967.1847
2672,194972.1644
2673,198139.8839
2674,209459.209
2675,180474.3353
2676,196639.2775
2677,189055.0485
2678,249395.8014
2679,216687.4348
2680,277461.3641
2681,358234.3074
2682,316773.562
2683,418161.1176
2684,316277.3528
2685,308836.0992
2686,246829.0289
2687,283708.3475
2688,225383.1834
2689,228321.0061
2690,563372.3931
2691,181473.7574
2692,158129.3578
2693,200354.7298
2694,155639.5555
2695,197700.307
2696,199763.3458
2697,185067.3508
2698,192352.6188
2699,162124.596
2700,161398.4695
2701,140085.3247
2702,122443.3981
2703,126920.7405
2704,138521.8737
2705,102894.1808
2706,108881.2368
2707,116629.9558
2708,132628.1777
2709,111124.1211
2710,121029.9525
2711,284867.9834
2712,333238.6443
2713,180032.5298
2714,156213.2561
2715,159529.6249
2716,149937.47
2717,183802.801
2718,227819.6905
2719,154254.4865
2720,173487.6981
2721,140699.8483
2722,157180.1512
2723,155350.6828
2724,130957.1534
2725,127415.1356
2726,145069.6643
2727,192380.935
2728,160196.7486
2729,139867.6945
2730,143052.0199
2731,122561.1961
2732,123469.2611
2733,154273.4763
2734,143859.4885
2735,134552.2919
2736,153828.9251
2737,123495.9187
2738,128851.2491
2739,156209.5776
2740,139888.6391
2741,135789.2409
2742,142464.4235
2743,145509.4468
2744,151435.7554
2745,147760.5948
2746,130605.9947
2747,154432.2258
2748,116381.1069
2749,118210.3314
2750,136200.8433
2751,138929.6043
2752,251942.1114
2753,144049.6177
2754,254612.4292
2755,126998.2592
2756,99357.02376
2757,81294.20495
2758,91259.35509
2759,157271.8095
2760,143353.4768
2761,147881.6791
2762,137294.0481
2763,190061.9087
2764,144526.3684
2765,286512.3457
2766,129498.1742
2767,77731.3228
2768,121306.3198
2769,136207.6321
2770,171275.958
2771,117938.7415
2772,122985.7687
2773,157616.4355
2774,133290.3434
2775,138598.4004
2776,145211.0915
2777,157719.9005
2778,133954.9975
2779,128756.4582
2780,109170.9128
2781,102956.234
2782,87015.10683
2783,94783.18077
2784,121799.3508
2785,128797.4549
2786,81044.86243
2787,124859.2118
2788,86577.41089
2789,214269.1568
2790,101026.8546
2791,114332.5991
2792,67194.63509
2793,182870.4447
2794,101138.5575
2795,113062.3796
2796,100317.7509
2797,218462.4841
2798,109499.398
2799,117367.2577
2800,76309.16775
2801,114458.7623
2802,136072.7164
2803,144455.2952
2804,147322.8215
2805,85504.70171
2806,85151.46397
2807,176049.7195
2808,150212.6023
2809,131267.3135
2810,141608.3758
2811,146752.0618
2812,149502.11
2813,159473.1072
2814,136287.485
2815,99026.71621
2816,229894.35
2817,139880.5629
2818,131786.5942
2819,153429.4572
2820,133227.3399
2821,109577.5189
2822,221265.1742
2823,240597.2505
2824,171087.5627
2825,155707.8038
2826,137697.5833
2827,145299.8734
2828,213275.7601
2829,182003.7939
2830,231400.6824
2831,187679.7056
2832,215505.6192
2833,289233.3886
2834,213449.8505
2835,220990.2152
2836,202532.7619
2837,153068.9802
2838,159232.8436
2839,181886.5607
2840,190980.2502
2841,209536.3633
2842,221396.2032
2843,148226.6911
2844,171421.3213
2845,120207.4928
2846,207814.8723
2847,189235.3556
2848,210715.4222
2849,208922.1195
2850,243809.7193
2851,243399.961
2852,231085.7
2853,236562.8028
2854,141567.8349
2855,194574.6139
2856,224377.8782
2857,200819.3171
2858,195972.3077
2859,129183.4972
2860,125980.8901
2861,148595.2757
2862,206071.8671
2863,137923.5577
2864,244781.9286
2865,140257.3079
2866,184190.9609
2867,95314.88253
2868,107579.7298
2869,124516.2977
2870,147608.6043
2871,102289.8743
2872,59762.37939
2873,111080.1089
2874,142287.7667
2875,135593.8625
2876,153665.9572
2877,146988.1067
2878,174574.7117
2879,144283.5629
2880,110688.8113
2881,149890.8513
2882,164700.5678
2883,184760.1579
2884,185060.8317
2885,173363.4645
2886,188661.5175
2887,98186.90093
2888,128257.9707
2889,66710.03958
2890,86940.38911
2891,139332.5952
2892,75128.20669
2893,101810.505
2894,66660.2131
2895,330179.1517
2896,328699.4453
2897,203412.9873
2898,146437.5599
2899,224967.2626
2900,156273.091
2901,204656.5689
2902,167840.8921
2903,316867.5651
2904,337160.7855
2905,121363.5669
2906,210456.3069
2907,112340.429
2908,117640.9667
2909,158948.8327
2910,82692.49919
2911,81608.66812
2912,145266.6409
2913,81281.81997
2914,76943.88303
2915,83195.22767
2916,78975.07838
2917,171012.4312
2918,127958.0128
2919,239445.6055
